"","Naziv_jedinice","Godina","Županija","Status","Stopa_prireza","Iznos_prireza","Broj_stanovnika","Iznos_prireza_po_stanovniku"
"4614","PETERANEC",2015,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2653,0
"4615","PETERANEC",2016,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2605,0
"4616","PETERANEC",2017,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2550,0
"4617","PETERANEC",2018,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2531,0
"4618","PETERANEC",2019,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2506,0
"4619","PETERANEC",2020,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2480,0
"4620","PETERANEC",2021,"VI KOPRIVNIČKO-KRIŽEVAČKA","OPĆINA",0,0,2300,0
"4621","PETLOVAC",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,136841.77,2508,54.5621092503987
"4622","PETLOVAC",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,127490.03,2467,51.6781637616538
"4623","PETLOVAC",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,112412.52,2407,46.702334856668
"4624","PETLOVAC",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,111058.43,2373,46.8008554572271
"4625","PETLOVAC",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,110329.18,2327,47.412625698324
"4626","PETLOVAC",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,106098.8603,2283,46.4734385895751
"4627","PETLOVAC",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,103878.2958,2226,46.6659010781671
"4628","PETLOVAC",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,40371.2222,2166,18.6386067405355
"4629","PETLOVAC",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,71399.6968,2123,33.6315105040038
"4630","PETLOVAC",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,34136.369542,2039,16.7417212074546
"4631","PETLOVAC",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,49878.784737,1931,25.8305462128431
"4632","PETLOVAC",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,62919.051696,1861,33.8092701214401
"4633","PETLOVAC",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,48674.145941,1831,26.5833675264883
"4634","PETLOVAC",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,62707.448752,1874,33.4618189711846
"4635","PETRIJANEC",2008,"V VARAŽDINSKA","OPĆINA",0,0,4816,0
"4636","PETRIJANEC",2009,"V VARAŽDINSKA","OPĆINA",0,0,4819,0
"4637","PETRIJANEC",2010,"V VARAŽDINSKA","OPĆINA",0,0,4812,0
"4638","PETRIJANEC",2011,"V VARAŽDINSKA","OPĆINA",0,0,4812,0
"4639","PETRIJANEC",2012,"V VARAŽDINSKA","OPĆINA",0.05,147608.07,4818,30.6367932752179
"4640","PETRIJANEC",2013,"V VARAŽDINSKA","OPĆINA",0.05,224567.6181,4787,46.9119736996031
"4641","PETRIJANEC",2014,"V VARAŽDINSKA","OPĆINA",0.05,222626.1568,4771,46.6623678054915
"4642","PETRIJANEC",2015,"V VARAŽDINSKA","OPĆINA",0.05,204391.1025,4762,42.921273099538
"4643","PETRIJANEC",2016,"V VARAŽDINSKA","OPĆINA",0.05,236465.0766,4770,49.5733913207547
"4644","PETRIJANEC",2017,"V VARAŽDINSKA","OPĆINA",0.05,216921.884616,4721,45.9482915941538
"4645","PETRIJANEC",2018,"V VARAŽDINSKA","OPĆINA",0.05,265085.342607,4700,56.4011367248936
"4646","PETRIJANEC",2019,"V VARAŽDINSKA","OPĆINA",0.05,339882.778578,4760,71.4039450794118
"4647","PETRIJANEC",2020,"V VARAŽDINSKA","OPĆINA",0.05,329568.8812,4750,69.3829223578947
"4648","PETRIJANEC",2021,"V VARAŽDINSKA","OPĆINA",0.05,304751.845367,4553,66.9342950509554
"4649","PETRIJEVCI",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,188530.5,2891,65.2129021099965
"4650","PETRIJEVCI",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,177456.96,2872,61.788635097493
"4651","PETRIJEVCI",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,169296.74,2871,58.9678648554511
"4652","PETRIJEVCI",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,152000.01,2842,53.4834658691063
"4653","PETRIJEVCI",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,157163.77,2848,55.183908005618
"4654","PETRIJEVCI",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,165279.8996,2853,57.931966211006
"4655","PETRIJEVCI",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,166770.1494,2828,58.9710570721358
"4656","PETRIJEVCI",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,116156.2024,2793,41.5883288220551
"4657","PETRIJEVCI",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,158030.1972,2759,57.2780707502718
"4658","PETRIJEVCI",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,125637.394496,2659,47.2498663016171
"4659","PETRIJEVCI",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,168563.546821,2649,63.6328980071725
"4660","PETRIJEVCI",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,188378.767775,2606,72.286557089409
"4661","PETRIJEVCI",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,173091.217678,2552,67.8257122562696
"4662","PETRIJEVCI",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,149615.164517,2485,60.2073096647887
"4663","PETRINJA",2008,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4860640.06,25241,192.569234974843
"4664","PETRINJA",2009,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4923920.82,25027,196.744348903185
"4665","PETRINJA",2010,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4441350.23,24766,179.332561980134
"4666","PETRINJA",2011,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4039378.83,24366,165.779316670771
"4667","PETRINJA",2012,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4008286.17,24014,166.914556925127
"4668","PETRINJA",2013,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,3925008.701,23584,166.426759709973
"4669","PETRINJA",2014,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,4006538.653,23236,172.428070795318
"4670","PETRINJA",2015,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,2383594.6813,22801,104.539041327135
"4671","PETRINJA",2016,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,2949529.3938,22128,133.293989235358
"4672","PETRINJA",2017,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,2569057.699806,21350,120.330571419485
"4673","PETRINJA",2018,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,3471750.773983,20758,167.248808843964
"4674","PETRINJA",2019,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,3892039.897641,20423,190.571409569652
"4675","PETRINJA",2020,"III SISAČKO-MOSLOVAČKA","GRAD",0.1,3936704.017563,20208,194.809185350505
"4676","PETRINJA",2021,"III SISAČKO-MOSLOVAČKA","GRAD",0,613853.59425,19950,30.7696037218045
"4677","PETROVSKO",2008,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2712,0
"4678","PETROVSKO",2009,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2688,0
"4679","PETROVSKO",2010,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2668,0
"4680","PETROVSKO",2011,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2632,0
"4681","PETROVSKO",2012,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2609,0
"4682","PETROVSKO",2013,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2578,0
"4683","PETROVSKO",2014,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2539,0
"4684","PETROVSKO",2015,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2514,0
"4685","PETROVSKO",2016,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2490,0
"4686","PETROVSKO",2017,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2443,0
"4687","PETROVSKO",2018,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2409,0
"4688","PETROVSKO",2019,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2370,0
"4689","PETROVSKO",2020,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2343,0
"4690","PETROVSKO",2021,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2270,0
"4691","PIĆAN",2008,"XVIII ISTARSKA","OPĆINA",0.02,78765.38,1856,42.4382435344828
"4692","PIĆAN",2009,"XVIII ISTARSKA","OPĆINA",0.02,68876.44,1837,37.4939793140991
"4693","PIĆAN",2010,"XVIII ISTARSKA","OPĆINA",0.02,57577.47,1829,31.4803007107709
"4694","PIĆAN",2011,"XVIII ISTARSKA","OPĆINA",0.02,53572.48,1813,29.5490788747932
"4695","PIĆAN",2012,"XVIII ISTARSKA","OPĆINA",0.02,57468.35,1799,31.9446081156198
"4696","PIĆAN",2013,"XVIII ISTARSKA","OPĆINA",0.02,63824.786,1795,35.5569838440111
"4697","PIĆAN",2014,"XVIII ISTARSKA","OPĆINA",0.02,67334.5569,1792,37.5750875558036
"4698","PIĆAN",2015,"XVIII ISTARSKA","OPĆINA",0.02,63814.4397,1777,35.9113335396736
"4699","PIĆAN",2016,"XVIII ISTARSKA","OPĆINA",0.02,69023.3308,1766,39.0845587768969
"4700","PIĆAN",2017,"XVIII ISTARSKA","OPĆINA",0.02,76701.721167,1759,43.6052991284821
"4701","PIĆAN",2018,"XVIII ISTARSKA","OPĆINA",0.02,87167.137277,1750,49.8097927297143
"4702","PIĆAN",2019,"XVIII ISTARSKA","OPĆINA",0.02,103781.967647,1756,59.1013483183371
"4703","PIĆAN",2020,"XVIII ISTARSKA","OPĆINA",0.02,86477.483999,1745,49.5572974206304
"4704","PIĆAN",2021,"XVIII ISTARSKA","OPĆINA",0.02,84855.103197,1722,49.277063412892
"4705","PIROVAC",2008,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,142305.75,1918,74.1948644421272
"4706","PIROVAC",2009,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,127355.97,1937,65.749081053175
"4707","PIROVAC",2010,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,114389.27,1929,59.2997770865734
"4708","PIROVAC",2011,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,104810.9,1939,54.054100051573
"4709","PIROVAC",2012,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,106737.79,1953,54.6532462877624
"4710","PIROVAC",2013,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,118250.9587,1947,60.734955675398
"4711","PIROVAC",2014,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,123087.8362,1942,63.3819959835221
"4712","PIROVAC",2015,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,122114.3433,1944,62.8160202160494
"4713","PIROVAC",2016,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,119846.7274,1942,61.713041915551
"4714","PIROVAC",2017,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,119406.273321,1973,60.5201588043588
"4715","PIROVAC",2018,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,145412.899132,1977,73.5523010278199
"4716","PIROVAC",2019,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,176141.894767,1956,90.0520934391616
"4717","PIROVAC",2020,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,155123.026695,1941,79.9191276120556
"4718","PIROVAC",2021,"XV ŠIBENSKO-KNINSKA","OPĆINA",0.06,185855.061,1606,115.725442714819
"4719","PISAROVINA",2008,"I ZAGREBAČKA","OPĆINA",0.03,310074.56,3806,81.4699316868103
"4720","PISAROVINA",2009,"I ZAGREBAČKA","OPĆINA",0.03,300391.73,3756,79.9764989350373
"4721","PISAROVINA",2010,"I ZAGREBAČKA","OPĆINA",0.03,280699.47,3707,75.7214647963313
"4722","PISAROVINA",2011,"I ZAGREBAČKA","OPĆINA",0.03,287571.97,3679,78.1657977711335
"4723","PISAROVINA",2012,"I ZAGREBAČKA","OPĆINA",0.03,277422.51,3674,75.5096652150245
"4724","PISAROVINA",2013,"I ZAGREBAČKA","OPĆINA",0.03,244388.6857,3630,67.3247068044077
"4725","PISAROVINA",2014,"I ZAGREBAČKA","OPĆINA",0.03,227075.1346,3624,62.6587016004415
"4726","PISAROVINA",2015,"I ZAGREBAČKA","OPĆINA",0.06,355801.6506,3586,99.2196460122699
"4727","PISAROVINA",2016,"I ZAGREBAČKA","OPĆINA",0.06,374339.8857,3589,104.302002145444
"4728","PISAROVINA",2017,"I ZAGREBAČKA","OPĆINA",0.06,344960.777766,3563,96.8175070912153
"4729","PISAROVINA",2018,"I ZAGREBAČKA","OPĆINA",0.06,452030.342515,3565,126.796730018233
"4730","PISAROVINA",2019,"I ZAGREBAČKA","OPĆINA",0.06,498756.973061,3546,140.653404698534
"4731","PISAROVINA",2020,"I ZAGREBAČKA","OPĆINA",0.06,445878.276849,3508,127.103271621722
"4732","PISAROVINA",2021,"I ZAGREBAČKA","OPĆINA",0.06,417137.78925,3484,119.729560634328
"4733","PITOMAČA",2008,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,10204,0
"4734","PITOMAČA",2009,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,10141,0
"4735","PITOMAČA",2010,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,10067,0
"4736","PITOMAČA",2011,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,10013,0
"4737","PITOMAČA",2012,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9955,0
"4738","PITOMAČA",2013,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9896,0
"4739","PITOMAČA",2014,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9805,0
"4740","PITOMAČA",2015,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9711,0
"4741","PITOMAČA",2016,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9598,0
"4742","PITOMAČA",2017,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9427,0
"4743","PITOMAČA",2018,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9263,0
"4744","PITOMAČA",2019,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,9051,0
"4745","PITOMAČA",2020,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,8967,0
"4746","PITOMAČA",2021,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,8402,0
"4747","PLAŠKI",2008,"IV KARLOVAČKA","OPĆINA",0,0,2263,0
"4748","PLAŠKI",2009,"IV KARLOVAČKA","OPĆINA",0,0,2175,0
"4749","PLAŠKI",2010,"IV KARLOVAČKA","OPĆINA",0,0,2098,0
"4750","PLAŠKI",2011,"IV KARLOVAČKA","OPĆINA",0,0,2051,0
"4751","PLAŠKI",2012,"IV KARLOVAČKA","OPĆINA",0,0,1983,0
"4752","PLAŠKI",2013,"IV KARLOVAČKA","OPĆINA",0,0,1952,0
"4753","PLAŠKI",2014,"IV KARLOVAČKA","OPĆINA",0,0,1914,0
"4754","PLAŠKI",2015,"IV KARLOVAČKA","OPĆINA",0,0,1799,0
"4755","PLAŠKI",2016,"IV KARLOVAČKA","OPĆINA",0,0,1796,0
"4756","PLAŠKI",2017,"IV KARLOVAČKA","OPĆINA",0,0,1701,0
"4757","PLAŠKI",2018,"IV KARLOVAČKA","OPĆINA",0,0,1649,0
"4758","PLAŠKI",2019,"IV KARLOVAČKA","OPĆINA",0,0,1590,0
"4759","PLAŠKI",2020,"IV KARLOVAČKA","OPĆINA",0,0,1598,0
"4760","PLAŠKI",2021,"IV KARLOVAČKA","OPĆINA",0,0,1650,0
"4761","PLETERNICA",2008,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,828849.7,11687,70.9206554291093
"4762","PLETERNICA",2009,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,855792.81,11553,74.0753752272137
"4763","PLETERNICA",2010,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,688407.04,11369,60.5512393350339
"4764","PLETERNICA",2011,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,698802.64,11221,62.2763247482399
"4765","PLETERNICA",2012,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,761683.52,11108,68.5707166006482
"4766","PLETERNICA",2013,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,791273.7154,11002,71.9208976004363
"4767","PLETERNICA",2014,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,770824.9165,10906,70.6789763891436
"4768","PLETERNICA",2015,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,450461.6792,10662,42.2492664790846
"4769","PLETERNICA",2016,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,604070.3353,10284,58.738850184753
"4770","PLETERNICA",2017,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,625273.336714,9981,62.6463617587416
"4771","PLETERNICA",2018,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,793842.749557,9658,82.1953561355353
"4772","PLETERNICA",2019,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,924645.206691,9382,98.555234138883
"4773","PLETERNICA",2020,"XI POŽEŠKO-SLAVONSKA","GRAD",0.1,1021575.252592,9230,110.679875687107
"4774","PLETERNICA",2021,"XI POŽEŠKO-SLAVONSKA","GRAD",0,0,9138,0
"4775","PLITVIČKA JEZERA",2008,"IX LIČKO-SENJSKA","OPĆINA",0.05,373448.81,4613,80.9557359635812
"4776","PLITVIČKA JEZERA",2009,"IX LIČKO-SENJSKA","OPĆINA",0.05,393684.36,4497,87.543775850567
"4777","PLITVIČKA JEZERA",2010,"IX LIČKO-SENJSKA","OPĆINA",0.05,397395.63,4388,90.5641818596171
"4778","PLITVIČKA JEZERA",2011,"IX LIČKO-SENJSKA","OPĆINA",0.05,328959.51,4279,76.8776606683805
"4779","PLITVIČKA JEZERA",2012,"IX LIČKO-SENJSKA","OPĆINA",0.05,366005.52,4110,89.0524379562044
"4780","PLITVIČKA JEZERA",2013,"IX LIČKO-SENJSKA","OPĆINA",0.05,368164.761,3996,92.1333235735736
"4781","PLITVIČKA JEZERA",2014,"IX LIČKO-SENJSKA","OPĆINA",0.05,428283.0683,3914,109.423369519673
"4782","PLITVIČKA JEZERA",2015,"IX LIČKO-SENJSKA","OPĆINA",0.05,305806.0846,3801,80.4541132859774
"4783","PLITVIČKA JEZERA",2016,"IX LIČKO-SENJSKA","OPĆINA",0.05,323312.0381,3725,86.7951780134228
"4784","PLITVIČKA JEZERA",2017,"IX LIČKO-SENJSKA","OPĆINA",0.05,354092.23871,3617,97.8966653884435
"4785","PLITVIČKA JEZERA",2018,"IX LIČKO-SENJSKA","OPĆINA",0.08,585192.128968,3505,166.959237936662
"4786","PLITVIČKA JEZERA",2019,"IX LIČKO-SENJSKA","OPĆINA",0.08,837589.602776,3493,239.790896872602
"4787","PLITVIČKA JEZERA",2020,"IX LIČKO-SENJSKA","OPĆINA",0.08,589329.84803,3450,170.820245805797
"4788","PLITVIČKA JEZERA",2021,"IX LIČKO-SENJSKA","OPĆINA",0.08,515169.055234,3649,141.180886608386
"4789","PLOČE",2008,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,10343,0
"4790","PLOČE",2009,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,10281,0
"4791","PLOČE",2010,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,10157,0
"4792","PLOČE",2011,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,10052,0
"4793","PLOČE",2012,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,9914,0
"4794","PLOČE",2013,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,9672,0
"4795","PLOČE",2014,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0,0,9514,0
"4796","PLOČE",2015,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1251381.5344,9415,132.913598980351
"4797","PLOČE",2016,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1361209.5028,9141,148.912537227874
"4798","PLOČE",2017,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1228069.489241,9031,135.983776906323
"4799","PLOČE",2018,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1479715.030565,8929,165.720128857095
"4800","PLOČE",2019,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1797473.636474,8841,203.311122777288
"4801","PLOČE",2020,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1743604.632423,8841,197.218033302002
"4802","PLOČE",2021,"XIX DUBROVAČKO-NERETVANSKA","GRAD",0.1,1514035.288864,8220,184.189207890998
"4803","PODBABLJE",2008,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,293774,4767,61.6265995384938
"4804","PODBABLJE",2009,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,281149.77,4744,59.2642854131535
"4805","PODBABLJE",2010,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,258284.49,4699,54.9658416684401
"4806","PODBABLJE",2011,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,234205.35,4649,50.3775758227576
"4807","PODBABLJE",2012,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,226617.68,4589,49.3828023534539
"4808","PODBABLJE",2013,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,236018.3243,4519,52.2279982960832
"4809","PODBABLJE",2014,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,249314.3025,4463,55.8624921577414
"4810","PODBABLJE",2015,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,130532.9864,4428,29.4789942186089
"4811","PODBABLJE",2016,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,167960.4269,4346,38.6471299815923
"4812","PODBABLJE",2017,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,163018.802118,4268,38.1955956227741
"4813","PODBABLJE",2018,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,205296.065613,4273,48.0449486573836
"4814","PODBABLJE",2019,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,259116.50452,4306,60.1756861402694
"4815","PODBABLJE",2020,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,251977.550749,4309,58.4770366091901
"4816","PODBABLJE",2021,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.06,299775.204,4035,74.2937308550186
"4817","PODCRKAVLJE",2008,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,99351.64,2538,39.1456422379827
"4818","PODCRKAVLJE",2009,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,119013.86,2567,46.3630151928321
"4819","PODCRKAVLJE",2010,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,101752.36,2549,39.9185406041585
"4820","PODCRKAVLJE",2011,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,97359.85,2547,38.2253042795446
"4821","PODCRKAVLJE",2012,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,95145.82,2563,37.1228326180258
"4822","PODCRKAVLJE",2013,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,98409.6399,2537,38.7897674024438
"4823","PODCRKAVLJE",2014,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,104526.0004,2518,41.5115172359015
"4824","PODCRKAVLJE",2015,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,57320.1649,2481,23.1036537283353
"4825","PODCRKAVLJE",2016,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,82309.0165,2439,33.7470342353424
"4826","PODCRKAVLJE",2017,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,52226.346472,2372,22.0178526441821
"4827","PODCRKAVLJE",2018,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,77366.324941,2328,33.2329574488832
"4828","PODCRKAVLJE",2019,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,96589.276488,2315,41.7232295844492
"4829","PODCRKAVLJE",2020,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,99217.024629,2285,43.4210173431072
"4830","PODCRKAVLJE",2021,"XII BRODSKO-POSAVSKA","OPĆINA",0.05,103556.356353,2207,46.9217745142728
"4831","PODGORA",2008,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,574203.73,2570,223.425575875486
"4832","PODGORA",2009,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,542992.31,2558,212.272208756841
"4833","PODGORA",2010,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,507632.02,2530,200.645067193676
"4834","PODGORA",2011,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,479974.93,2495,192.374721442886
"4835","PODGORA",2012,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,474051.86,2509,188.940557991232
"4836","PODGORA",2013,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,512195.9853,2539,201.731384521465
"4837","PODGORA",2014,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,495740.4073,2531,195.867407072303
"4838","PODGORA",2015,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,471675.6483,2508,188.068440311005
"4839","PODGORA",2016,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,520750.4835,2492,208.968893860353
"4840","PODGORA",2017,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,431786.659641,2467,175.02499377422
"4841","PODGORA",2018,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,480231.229768,2505,191.709073759681
"4842","PODGORA",2019,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,533150.751134,2487,214.37505071733
"4843","PODGORA",2020,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,437012.970129,2461,177.575363725721
"4844","PODGORA",2021,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.1,556773.280478,2233,249.338683599642
"4845","PODGORAČ",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,2913,0
"4846","PODGORAČ",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,2884,0
"4847","PODGORAČ",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,2874,0
"4848","PODGORAČ",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,81111.72,2836,28.6007475317348
"4849","PODGORAČ",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,89297.54,2858,31.2447655703289
"4850","PODGORAČ",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,92592.5449,2852,32.4658292075736
"4851","PODGORAČ",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,89686.5843,2825,31.7474634690265
"4852","PODGORAČ",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,29966.4032,2752,10.8889546511628
"4853","PODGORAČ",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,51983.6366,2669,19.4768215061821
